stemming,sentiment_score,sentiment
syukur terima kasih atas sambut andaar biasa hangat kedaton kuta kartanusantara ing martadipura suasana buat semua masuk dalam suasana saudara gambar buah pandang visioner sultan ada tanah adalah,0.0,netral
wujud kota hijau ikn nusantara bangun plts 50 mw,0.0,netral
safari politik siti atikoh warga banyuwangi selamat datang ibu nusantara tiba bandara banyuwangi caandan ibu nusantara 03 langsung sambut ratus massa dukung tari tradisional khas daerah tempat turut semarak agenda sebut ning atikoh,0.0,netral
anies basendiriedan tekan tolak tegas gagas kait pembangunanan ibu kota nusantara ikn nusantara alas kalimantan khusus kalimantan timur butuh pembangunanan sesuai butuh masyarakat bukan ibu kota nusantara ikn nusantara,-0.2732,negatif
damping bapak presiden joko widodo groundbreaking masjid nusantara kawasan ibu kota nusantara masjid bisa tampung 61 ribu orang masjid kawasan juga bangun gereja wihara kalauenteng pura,0.0,netral
akan laku leta batu pertama groundbreaking jumlah infrastruktur ibu kota nusantara ikn provinsi kalimantan timur berangkat ikn rabu 17 januari 2024 rombong lepas landas pangkal tni au halim perdanakusuma jakarta pukul 0630,0.0,netral
alhamdulillah hari rabu 17 januari 2024 letak batu pertama mula pembangunanan masjid nusantara ibu kota nusantara ikn kabupaten najam paser utara kalimantan timur masjid nusantara akan milik daya tampung hingga 61000 jemaah jadi sarana,0.0,netral
sabtu malam 13 januari 2024 temu jumlah usaha konsorsium investor brunei darussalam assarraa sayast house bandar seri begawan papar potensi investasi rencana perintah bangun ibu kota nusantara ikn ikn kota hari ulang tahun,0.0,netral
pembangunanan gedunggedung perintah kawasan ibu kota nusantara kalimantan timur harap mampu tingkat percaya masyarakat dunia usaha atau investor link berita di bawah,0.0,netral
ternate silaturahmi sultan ternate ke49 hidayat m syah adalah buah hormat kita datang buah sultan jadi legenda di nusantara sultan milik adat tradisi akar kuat jadi datang sini,0.0,netral
pindah mayoritas warga tinggal wilayah urban tren niscaya seandaruh dunia masuk indonesia kotakota harus jadi topang hidup aman nyaman bersih sehat produktif bahagia sejahtera ikut komitmen amin,0.0,netral
1 menteri sekretariat nusantara melaandai biro hubung masyarakat laku kunjung kantor otorita ibu kota nusantara ikn jalin kerja sama dalam upaya sama visi mas ikn masyarakat lebih edukasi informasi,0.0,netral
padaf padaf mission 804,0.0,netral
semua habis mossad komandan brigade ke12 gera alnujaba haji abu taqwa bunuh markas besar pusat ibu kota irak bagdad,0.0,netral
andaar biasa meriahanyaa sambut datang ning atikoh silaturahmi ponpes gubuk al munir andamajang jatim 2512024 caandan ibu nusantara memang enerjik itu kenal sangat sederhana rakyat tak jauh beda suami ganjar pranowo,0.0,netral
500 triliun buat pindah ibu kota 400 triliun buat makan siang gratis pilih mana,0.0516,positif
nusantara andagistics hub and services rupa sinergi pt pos indonesia persero pt bina karya persero ibu kota nusantara ikn kabupaten najam paser utara kalimantan timur alhamdulillah hari rabu 17 januari 2024 diandancurkan segera mulai,0.0,netral
hingga januari 2024 realisasi investasi ikn capai rp 47 5 triliun realisasi investasi ibu kota nusantara ikn capai rp 47 5 triliun hingga groundbreaking empat laksana januari 2024 nusron wahid cisauk hobi justin hubner australia garuda,0.0,netral
situasi putar pilih umum pemianda 2024 tetap sejuk rukun riang gembira yang sampai hadir acara ingat hari lahir ke78 muslimat nahdlatul ulama nu stadion utama geandara bung karno gbk jakarta sabtu 20 januari 2024,0.0,netral
usaha teknoandagi bidang konstruksi gravel komitmen dukung pembangunanan indonesia masuk ibu kota nusantara ikn round of 16 malioboro australia kyrgyzstan opung pasarsi malaysia,-0.128,negatif
pindah ibukota indonesia ibu kota nusantara ikn raih sorot bukan sekadar pindah fisik pusat perintah lebih itu rizieq ade armando septi jam 3 pak andarah fisik dugem,0.0,netral
bikin merinding dengar puisi pak anies basendiriedan hari ulang tahun hari adik yasmin buat puisi pak anies baca gunung rinjani di nusa tenggara baratjadi adik yasmin sembah buah puisi untuk abah anies 3 januari 2024,0.0,netral
berdesakdesakan usai pak anies sholat jumat masjid al munawar ternate maandaku utara masyarakat ternate hantar pak anies keandaar masjid jumat 26 januari 2024,0.0,netral
pembangunanan gedung lembaga jamin simpan lpasar ibu kota nusantara ikn kabupaten najam paser utara kalimantan timur harap turut tingkat percaya masyarakat dunia usaha para investor indonesia lpasar bank indonesia segera,0.0,netral
uji coba dalmas kendali massa pulau rempang rasa sukses hasil skenario sama siap implementasi jakarta rakyat indonesia lebih aandat tahan sistem demokrasi tentu kuasa perintah dki jakarta,0.0,netral
wanita nama atikoh kini ibu atikoh jadi bintang wanita sederhana insyaallah 2024 akan jadi ibu nusantara ri kalau ibu nusantara siapa,0.0,netral
andagika sederhana kalau tuju perata sebar uang lebih banyak orang bukan kasih satu orang kalau mau ekonomi rata nasional laku pembangunanan rata seandaruh wilayah indonesia 40 kota ini indonesiasentris sesungguhanyaa,0.0,netral
anies basendiriedan kata kota ambon jadi salah satu 40 kota akan bangun tara jakarta sesuai visi papar pimpin indonesia ingin kaya aquaculture andaar biasa sini bisa kembang ambon salah satu hub,0.0,netral
pak anies unjung kedaton kuta kartanusantara kalimantan timur terima langsung pusaka mandau,0.0,netral
momen silahturahmi pak anies basendiriedan barus tapanuli tengah sumatera utara geandambang ubah tak bendung amin no 1 menang satu putar,-0.296,negatif
nusantara warehouse park nwp ibu kota nusantara ikn kabupaten najam paser utara kalimantan timur rupa fasilitas dukung usung konsep smart green sustainable ada atas lahan 3 3 hektar gudang bangun investor andakal,0.4019,positif
gus mus beri taushiyah buka konferensi besar nahdlatul halaqah strategi adab pesantren almunawwir krapyak yogyakarta tugas pbnu bukan menang pilpres menang indonesia kata gus mus tausiyahanyaa,0.0,netral
makasih purwokerto meski hujan super deras guyur banyumas semua tak anjak venue bahkan hingga acara selesai prabu dewa 19 hadir riang konser indonesia maju denpasar bal hari hari jelang konser besar renon benah besok 9,0.5994,positif
alhamdulilah kunjung 2 hari jumlah daerah jawa tengah langsung lancar dan ibu iriana serta rombong tolak tuju jakarta selasa 23 januari 2024 pukul 1845 wib melaandai pangkal udara utama tni ad ahmad yani kota semarang jawa,0.0,netral
anies memang dahsyat sulap kota jakarta jadi keren ini kalau anies pilih jadi presiden tentu tak sulit bagi utk sulap 40 kota indonesia jadi kota2 keren infrastruktur dasar baik tunjang tumbuh daerah2 di keliling,0.0,netral
prabowo jadi presiden gibran jadi kuasa jakarta sebab prabowo subianto fokus tancap gas bangun ikn nusantara gibran rakabuming mungkin besar bakal limpah tugas urus mantan ibu kota jakarta hendak sulap jadi kawasan,0.0,netral
gabung aliansi bem dekalauarasikan pemianda damai gabung aliansi badan eksekutif mahasisendiria bem gelar dekalauarasi pemianda damai tugu prokalauamasi jakarta selasa 231,0.0,netral
capres nomor urut 1 anies basendiriedan unjung sultan kuta kertanusantara ing martadipura jalan monumen timur tenggarong kalimantan timur kunjung anies terima langsung sultan kuta kartanusantara ing martadipura ke21 aji muhammad arifin,0.0,netral
jelas indonesia toandang stop guna kata nusantara wilayah nusantara lebih andaas indonesia liput malaysia singapura brunei darussalam bagi filipina tiga nusantara sendiri jangan lebay ikutikutan hindustan pake bharat,-0.296,negatif
tim nasional tulis sejarah indonesia sejarah nasional indonesia vi zaman jepang zaman republik jakarta balai pustaka 2019 unduh,0.0,netral
optimis 2024 pindah ibu kota pembangunanan kawasan ibu kota nusantara ikn kalimantan timur terus capai bagai progress positif masyarakat turut optimis capa target pindah ibukota 2024 rip legend gede presiden el chudai onana,0.4215,positif
ibu kota nusantara nusantara tingkat taraf didik sejahtera masyarakat kalimantan,0.0,netral
wujud sistem tahan aman nusantara salah satu siap telah jadi fokus pindah buat master plan rencana utama sistem tahan aman ibu kota baru indonesia nusantara om samsul komika onana mba nana,0.0,netral
pembangunanan ibu kota nusantara ikn masih terus jalan hingga ini terus dapat perhati publik banyak tarik ikn satu yang tarik ikn najam paser utara kalimantan timur,0.0,netral
presiden joko widodo laku leta batu pertama groundbreaking memorial park ibu kota nusantara ikn kabupaten najam paser utara provinsi kalimantan timur rabu 171 presiden jokowi sebut memorial park sebut bangun hormat pahlawan,0.0,netral
gb tahap ke4 ibu kota nusantara bangun hotel kali investasi datang pt arcs house wisata indonesia biasa sebut jambuandawuk bangun jambuandawuk nusantara hotel,0.0,netral
presiden joko widodo jokowi tinjau kembang pembangunanan training center tc pasarsi ibu kota nusantara nusantara ikn najam paser utara kalimantan timur rabu 171 turut damping presiden sempat sebut ketua umum pasarsi juga menteri badan,0.0,netral
otorita ibu kota nusantara ikn kerja sama dg bank masendiri bidang finansial wujud ikn kota cerdas digitalisasi kerja sama wujud dg peandancuran emoney nusantara giat nusantara fair 2024 jakarta jumat 2612024,0.3182,positif
bank masendiri sama dg otorita ibu kota nusantara ikn kenal kartu uang elektronik emoney edisi khusus nusantara dl helat nusantara fair 2024 peandancuran masendiri emoney edisi nusantara laku wakil dirut bank masendiri kepala otorita ikn,0.3182,positif
kepala bakamla ri laksdya tni irvansyah laku tinjau lahan andakasi kantor bakamla ri rencana tata ruang kawasan ibu kota nusantara ikn kalimantan timur lengkap,0.0,netral
tinjau jaring jalan tuju ibu kota nusantara ikn kalimantan timur kamis 181 menteri pupr basuki hadimuljono kata jalan tol tuju ikn tahap 1 target rampung juli tahun,0.0,netral
presiden jokowi nyata upacara detikdetik prokalauamasi 17 agustus 2024 laksana ibu kota nusantara ikn kaltim insya allah di ikn lihat kata presiden awak media bank masendiri bungurasih om ganjar pranowo om,0.0,netral
perintah indonesia melaandai tri hubung bakal hadir automated rail transit art kereta otonom ibu kota nusantara ikn penasaran regulasi tri hubung bakal kyk gimana soal transportasi satu,0.0,netral
pln gandeng kejar awas sedia listrik ibu kota nusantara,0.0,netral
perintah tonjol hargaharga lahan promosi ibu kota nusantara ikn andaar negeri otorita ikn mengkalauaim ada 345 aju minat investasi dalam andaar negri,0.0,netral
polda kaltim aman rangkai kunjung kerja presiden ri ibu kota nusantara ikn paku laksana kunjung kerja ibu kota nusantara ikn presiden joko widodo resmi laku groundbreaking nusantara green andagistic hub pt pos indonesia rabu 1712024,0.0,netral
panglima tni damping kunjung kerja presiden joko widodo kawasan ibu kota nusantara ikn kabupaten najam paser utara provinsi kalimantan timur rabu 1712024,0.0,netral
presiden joko widodo jokowi mengkalauaim banyak investor antre bangun ibu kota nusantara ikn kepala nusantara nyata kembang pembangunanan ikn jalan baik tanda makin banyak investasi masuk,0.0,netral
yuk kenal fase pindah ibu kota nusantara dasar uu ikn,0.0,netral
otorita ibu kota nusantara oikn nyata ikn tidak rusak hari ulang tahun bangun hari ulang tahun monokultur andakasi sekarang guna pembangunanan ikn hari ulang tahun monokultur meski tidak ikn tetap tebang tiap 67 tahun industri kertas jadi ikn tidak,0.0,netral
hujan tak surut tekad antusias warga blitar sambut datang ning atikoh hendak ziarah makam bung karno 2612024,0.0,netral
jabodetabek cianjur bakal bawah kendali wapres baru kok sebentar jakarta daerahdaerah sekitar bakal jadi kawasan agandamerasi adalah alih rupa jakarta tidak jadi ibu kota ri ini ruu daerah khusus jakarta godok buat,0.0,netral
mahkamah konstitusi jl medan merdeka barat no6 rt2rw3 gambir camat gambir kota jakarta pusat daerah khusus ibukota jakarta 10110,0.0,netral
makna kolaborasi kacamata anies basendiriedan malam saya cerita makna kolaborasi jadi city branding kota pak kolaborasi sejati bukan konsep asing baru kenal bangsa indonesia buah utas,0.0,netral
mas sila susun puzzel siapa buat grand design target ahok selesai jadi dki 1 sebut kutu andancat kutu busuk alias penghianat apa konsekwensinya laanda cermat aandarnya apa peran anies basendiriedan grand design itu satu,0.7184,positif
cipayung pandas komitmen jaga satu tengah pemianda organisasi cipayung pandas gelar diskusi publik dekalauarasi bangsa rumah bangsa cipayung pandas jakarta selatan selasa 231,0.0,netral
mantan warga jakarta rinduuu banget sama pus taman2 ada sana hingga akhir kampung bikin rumah literasi taman main meski sederhana bahagiaaa banget liat saung aksara jadi tempat main ajar banyak dan baca buku,0.0,netral
yang tahu belakang tugu apa aandanaandan tugu kota malang duanda pernah hancur belanda laanda bangun oleh bung karno 1953 bentuk bambu runcing ingat pada senjata andal lawan jajah itu,0.0,netral
40 kota tara jakarta lebih cermin tara pembangunanan banding ikn cuma pusat kalimantan timur,0.0,netral
harus maanda saudarasaudara di papua meski jauh pusat ibu kota nusantara yang unggul agam infrastruktur mereka mampu paham harga regenerasi pimpin demokratis dasar meritokrasi sedang,0.0,netral
banyak orang ira jadi ibukota otomatis buat pembangunanan rata padahal ga jamin bukti beberapa nusantara pundah ibukota lama pusat ekonomi disitusitu aja uang jg putar situ aja,0.0,netral
lagilagi kota asai akan jadi intoleran bayang jadi presiden,0.0,netral
kamar keramat mbak bisriinilah kamar sendiri nahdlatul ulama nu kh bisri syamsuri juga tempat lahir gus dur duanda sebeandam maju capres pernah ajak cak imin masuk kamar dan sekarang pak anies ajak cak imin masuk kamar,0.0,netral
motif presiden utk pindah ibukota ppu apa benar ingat dari semua jari jari penting ibu jari ibu jari letak tidak tengah sila simak kalau manfaat dishare,0.0,netral
juga tuh depok pusat raja margonda duke of the north ganti jadi duke of the bojongsari letak agak jauh pusat depok soal bojongsari bagi depok ga depok,0.0,netral
tak rela korban kemasendirian produksi kemakamuran masih jauh cakrawala jer besuk mawa bea itu kemudian korpasar bhayangkara kerah menertibahkan situasi mulai panas tak kondusif,0.0,netral
gabung aliansi bem laku dekalauarasi pemianda damai tugu prokalauamasi jakarta pusat selasa 231,0.0,netral
jadi salah satu alas bu ferry cocok jadi ibu nusantara imo,-0.2732,negatif
tanggung jawab aman jakarta itu harus limpah kepala staf teritorial kaster abri letnan jendral susianda bambang yudhoyono sby yang sangkut minta ikut ke malang,0.0,netral
iya ya temen aceh sumut riau kepri sumbar bengkuanda jambi mungkin bakal lebih gampang kuala andampur drpada jakarta,0.0,netral
jumlah proyek bangunanan presiden joko widodo resmi radio republik indonesia rri ibu kota nusantara ikn rabu 1712024 studio rri ikn resmi presiden joko widodo jokowi ada kawasan huni kerja konstruksi hpk,0.0,netral
sobatkom rabu 171 presiden joko widodo damping menteri komunikasi informatika budi arie setiadi hadir acara resmi sekaligus siar perdana lembaga siar publik radio republik indonesia lpp rri ibu kota nusantara ikn nusantara,0.0,netral
otorita ibu kota nusantara ikn jalin kerja sama universitas seoul upaya tingkat kualitas sdm melaandai program didik lanjut,0.0,netral
