full_text,label,sentiment_score
perintah indonesia melaandai tri hubung bakal hadir automated rail transit art kereta otonom ibu kota nusantara ikn penasaran regulasi tri hubung bakal kyk gimana soal transportasi satu,netral,0.0
pln gandeng kejar awas sedia listrik ibu kota nusantara,netral,0.0
perintah tonjol hargaharga lahan promosi ibu kota nusantara ikn andaar negeri otorita ikn mengkalauaim ada 345 aju minat investasi dalam andaar negri,netral,0.0
polda kaltim aman rangkai kunjung kerja presiden ri ibu kota nusantara ikn paku laksana kunjung kerja ibu kota nusantara ikn presiden joko widodo resmi laku groundbreaking nusantara green andagistic hub pt pos indonesia rabu 1712024,netral,0.0
panglima tni damping kunjung kerja presiden joko widodo kawasan ibu kota nusantara ikn kabupaten najam paser utara provinsi kalimantan timur rabu 1712024,netral,0.0
presiden joko widodo jokowi mengkalauaim banyak investor antre bangun ibu kota nusantara ikn kepala nusantara nyata kembang pembangunanan ikn jalan baik tanda makin banyak investasi masuk,netral,0.0
yuk kenal fase pindah ibu kota nusantara dasar uu ikn,netral,0.0
otorita ibu kota nusantara oikn nyata ikn tidak rusak hari ulang tahun bangun hari ulang tahun monokultur andakasi sekarang guna pembangunanan ikn hari ulang tahun monokultur meski tidak ikn tetap tebang tiap 67 tahun industri kertas jadi ikn tidak,netral,0.0
hujan tak surut tekad antusias warga blitar sambut datang ning atikoh hendak ziarah makam bung karno 2612024,netral,0.0
jabodetabek cianjur bakal bawah kendali wapres baru kok sebentar jakarta daerahdaerah sekitar bakal jadi kawasan agandamerasi adalah alih rupa jakarta tidak jadi ibu kota ri ini ruu daerah khusus jakarta godok buat,netral,0.0
mahkamah konstitusi jl medan merdeka barat no6 rt2rw3 gambir camat gambir kota jakarta pusat daerah khusus ibukota jakarta 10110,netral,0.0
makna kolaborasi kacamata anies basendiriedan malam saya cerita makna kolaborasi jadi city branding kota pak kolaborasi sejati bukan konsep asing baru kenal bangsa indonesia buah utas,netral,0.0
mas sila susun puzzel siapa buat grand design target ahok selesai jadi dki 1 sebut kutu andancat kutu busuk alias penghianat apa konsekwensinya laanda cermat aandarnya apa peran anies basendiriedan grand design itu satu,positif,0.7184
cipayung pandas komitmen jaga satu tengah pemianda organisasi cipayung pandas gelar diskusi publik dekalauarasi bangsa rumah bangsa cipayung pandas jakarta selatan selasa 231,netral,0.0
mantan warga jakarta rinduuu banget sama pus taman2 ada sana hingga akhir kampung bikin rumah literasi taman main meski sederhana bahagiaaa banget liat saung aksara jadi tempat main ajar banyak dan baca buku,netral,0.0
yang tahu belakang tugu apa aandanaandan tugu kota malang duanda pernah hancur belanda laanda bangun oleh bung karno 1953 bentuk bambu runcing ingat pada senjata andal lawan jajah itu,netral,0.0
40 kota tara jakarta lebih cermin tara pembangunanan banding ikn cuma pusat kalimantan timur,netral,0.0
harus maanda saudarasaudara di papua meski jauh pusat ibu kota nusantara yang unggul agam infrastruktur mereka mampu paham harga regenerasi pimpin demokratis dasar meritokrasi sedang,netral,0.0
banyak orang ira jadi ibukota otomatis buat pembangunanan rata padahal ga jamin bukti beberapa nusantara pundah ibukota lama pusat ekonomi disitusitu aja uang jg putar situ aja,netral,0.0
lagilagi kota asai akan jadi intoleran bayang jadi presiden,netral,0.0
kamar keramat mbak bisriinilah kamar sendiri nahdlatul ulama nu kh bisri syamsuri juga tempat lahir gus dur duanda sebeandam maju capres pernah ajak cak imin masuk kamar dan sekarang pak anies ajak cak imin masuk kamar,netral,0.0
motif presiden utk pindah ibukota ppu apa benar ingat dari semua jari jari penting ibu jari ibu jari letak tidak tengah sila simak kalau manfaat dishare,netral,0.0
juga tuh depok pusat raja margonda duke of the north ganti jadi duke of the bojongsari letak agak jauh pusat depok soal bojongsari bagi depok ga depok,netral,0.0
tak rela korban kemasendirian produksi kemakamuran masih jauh cakrawala jer besuk mawa bea itu kemudian korpasar bhayangkara kerah menertibahkan situasi mulai panas tak kondusif,netral,0.0
gabung aliansi bem laku dekalauarasi pemianda damai tugu prokalauamasi jakarta pusat selasa 231,netral,0.0
jadi salah satu alas bu ferry cocok jadi ibu nusantara imo,negatif,-0.2732
tanggung jawab aman jakarta itu harus limpah kepala staf teritorial kaster abri letnan jendral susianda bambang yudhoyono sby yang sangkut minta ikut ke malang,netral,0.0
iya ya temen aceh sumut riau kepri sumbar bengkuanda jambi mungkin bakal lebih gampang kuala andampur drpada jakarta,netral,0.0
jumlah proyek bangunanan presiden joko widodo resmi radio republik indonesia rri ibu kota nusantara ikn rabu 1712024 studio rri ikn resmi presiden joko widodo jokowi ada kawasan huni kerja konstruksi hpk,netral,0.0
sobatkom rabu 171 presiden joko widodo damping menteri komunikasi informatika budi arie setiadi hadir acara resmi sekaligus siar perdana lembaga siar publik radio republik indonesia lpp rri ibu kota nusantara ikn nusantara,netral,0.0
otorita ibu kota nusantara ikn jalin kerja sama universitas seoul upaya tingkat kualitas sdm melaandai program didik lanjut,netral,0.0
pt hari ulang tahunama karya persero sebut proyek pembangunanan masjid nusantara ibu kota nusantara ikn diri atas lahan seandaas 32 hektar nilai kontrak besar rp940 miliar target rampung akhir tahun 2024 executive vice president evp sekretaris,netral,0.0
kerja emiten sokong proyek ibu kota nusantara yang rugi harga,netral,0.0
bocor skenario pindah pns ibu kota baru nusantara,netral,0.0
rangkai temu wakapolda kaltim bahas sinkronisasi desain sistem aman program aman pembangunanan ibu kota nusantara,netral,0.0
unud libat susun pres ibu kota nusantara,netral,0.0
gera cepat alias gercep laku pt waskita karya persero tbk wskt bumn karya jamin selesai tujuh proyek ibu kota nusantara semester i 2024 lengkap,netral,0.0
haanda kepala otorita ibu kota nusantara ikn bambang susantono menteri urus ekonomi ketenagakerjaan republik finlandia wille rydman menandatangani nota paham kerja sama kota pintar senin 29012024,netral,0.0
krakatau steel group intip peandaang bisnis properti ibu kota nusantara,netral,0.0
lembaga manajemen aset nusantara lman catat realisasi bebas lahan 8 proyek strategis nasional pasarn ibu kota nusantara ikn besar rp 1 42 triliun 2023,netral,0.0
letter of interest andai ibu kota nusantara ikn nusantara rupa nyata minat investasi bagai macam tanam modal,positif,0.4588
presiden joko widodo tinjau pembangunanan training center timnas indonesia ibu kota nusantara najam paser utara kalimantan timur rabu 171 harap beres mei 2024,netral,0.0
otorita ibu kota nusantara oikn menecatat realisasi investasi masuk pembangunanan kota nusantara hingga ini capai rp47 5 triliun,netral,0.0
presiden joko widodo jokowi meandancurkan program nusantara green pesantren rabu 171 bagi upaya wujud visi ibu kota nusantara ikn nusantara kota hari ulang tahun program akan las kembang pesantren prinsip lanjut,netral,0.0
pindah ibu kota nusantara ibu kota nusantara ikn pengaruh sedia gedung kantor kota jakarta nanti manfaat sedia aset sebut akan alih fungsi revitalisasi gedung kantor jakarta,netral,0.0
menteri atrbpn had tjahjanto damping presiden ri joko widodo rangkai leta batu pertama groundbreaking tinjau pembangunanan ibu kota nusantara ikn kabupaten najam paser utara provinsi kalimantan timur rabu 17012024,netral,0.0
indonesia mengoperasikankereta otonom automated rail transit art ibu kota nusantara ikn mulai agustus 2024 kereta akan operasi gua baterai laanda disubtitusikan marka jalan magnet,netral,0.0
presiden joko widodo jokowi melaandai akun instagram resmi jokowi umum progres pembangunanan pusat latih satu sepak bola seandaruh indonesia pasarsi ibu kota nusantara ikn kabupaten najam paser utara kalimantan timur capai 20 persen,netral,0.0
ruas jalan paku najam paser utara kaltim ambles satusatunya jalan tuju ibu kota nusantara ikn untuk putus total downandaad app store amp play store,positif,0.34
jalan utama tuju ibu kota nusantara putus total ambles desa tengin baru camat paku najam paser utara kalimantan timur senin 291,netral,0.0
ini komitmen jasa andagistik krakatau steel pembangunanan ibu kota nusantara kalauik sini,netral,0.0
rujuk progres pembangunanan ibu kota nusantara ikn presiden jokowi optimistis upacara ingat merdeka ke79 ri gelar ikn 17 agustus 2024 jokowi mengekalauaim banyak investor antre bangun ikn,netral,0.0
kepala otorita ibu kota nusantara oikn bambang susantono kata tidak tutup mungkin upacara 17 agustus 2024 laku ikn turut putus kena mekanisme upacara jadi wenang menteri sekretariat nusantara bay,netral,0.0
yuk intip ini komitmen krakatau steel group cepat pembangunanan ibu kota nusantara lengkap,netral,0.0
gibran rakabuming raka tekan lanjut pembangunanan ibu kota nusantara nusantara meski upaya tentang jumlah pihak,netral,0.0
foto bayang megah ikn nusantara fair,positif,0.3182
ibu kota nusantara ikn rusak hari ulang tahun kalimantan otorita jawab soal tanam monokultur,netral,0.0
masjid nusantara mulai bangun ibu kota nusantara,netral,0.0
pembangunanan gedunggedung perintah kawasan ibu kota nusantara kalimantan timur harap mampu tingkat percaya masyarakat dunia usaha atau investor,netral,0.0
jembatan hubung tuju ibu kota nusantara ikn ambruk senin 2912024 pagi jembatan ada jalan nasional desa tengin baru camat paku kabupaten najam paser utara ppu akibat ambruk jembatan sempat jadi macet kendara andakasi,netral,0.0
susun desain sistem aman ibu kota nusantara butuh koordinasi intensif antarlembaga,netral,0.0
ibu kota pindah ikn bagaimana nasib kantor jakarta,netral,0.0
presiden jokowi umum pembangunanan nusantara warehouse park nwp ibu kota nusantara kabupaten najam paser utara kalimantan timur,netral,0.0
melaandai akun instagram resmi presiden joko widodo jokowi bagi momen sejarah kait peran radio republik indonesia rri ibu kota nusantara ikn,netral,0.0
seleksi asn pindah ikn ketat begini bocor,netral,0.0
otorita ibu kota nusantara tegas pembangunanan ikn pasti tidak ganggu ekosistem lingkung kalimantan,netral,0.0
perintah matang skenario pindah asn dana penuh casn 2024 ibu kota nusantara,netral,0.0
perintah anda libat masyarakat andakal kembang konektivitas sekitar ibu kota nusantara,netral,0.0
badan otorita ibu kota nusantara nilai musim pemianda bagai nusantara tidak pengaruh investasi masuk ikn,netral,0.0
sambut presiden harap pembangunanan kompleks kantor lembaga jamin simpan lpasar ibu kota nusantara ikn tingkat percaya masyarakat dunia usaha investor sumber,netral,0.0
bos investor ikn balas kritik pedas anies basendiriedan,netral,0.0
libur pemianda groundbreaking tahap 5 ikn jadi laksana,netral,0.0
alas finlandia boyong 15 usaha buat investasi ikn,negatif,-0.2732
otorita sebut investasi nila rp47 5 triliun parkir ikn,netral,0.0
banyak peandaang pembangunanan ikn umkm potensial tumbuh signifikan,netral,0.0
presiden joko widodo meandancurkan program nusantara green pesantren bagi upaya wujud visi ibu kota nusantara ikn nusantara kota hari ulang tahun program akan las kembang pesantren prinsip lanjut tanam,netral,0.0
ibu kota nusantara rusak hari ulang tahun kalimantan otorita jawab soal tanam monokultur,netral,0.0
perintah sedang matang rencana pindah asn ibu kota nusantara,netral,0.0
indonesia ajak finlandia bangun aspek didik ibu kota nusantara pasal finlandia rupa nusantara didik terbaikdidunia rir,netral,0.0
investor ibu kota baru dikalauaim pihak satu pasandan capres kepala otorita ikn bukan milik satu goandangan via,netral,0.0
ibu kota nusantara ikn canang jadi kota paling bahagia dunia urus perintah gandeng finlandia,netral,0.0
presiden joko widodo jokowi meandancurkan program nusantara green pesantren bagi upaya wujud visi ibu kota nusantara ikn nusantara kota hari ulang tahun,netral,0.0
otorita ibu kota nusantara laku penandatanganan nota paham menteri urus ekonomi ketenagakerjaan kota tampere republik finlandia ini laku partisipasi kembang pembangunanan ibu kota nusantara iknnusantara senin,netral,0.0
menteri pupr melaandai direktorat jenderal cipta karya kata semua bangunanan gedung ibu kota nusantara ikn kalimantan timur penuh prinsipprinsip bangunanan gedung cerdas,netral,0.0
perintah atur jadwal groundbreaking proyek ibu kota nusantara ikn tahap 5 februari 2024,netral,0.0
menteri kerja umum rumah rakyat pupr basuki hadimuljono tinjau jaring jalan tuju ibu kota nusantara ikn hubung kota balikpapan kawasan inti pusat perintah kipp ikn,netral,0.0
presiden joko widodo letak batu pertama groundbreaking masjid nusantara ibu kota nusantara masjid nanti tampung kurang lebih 61 ribu orang,netral,0.0
tahan nusantara bikin ibu kota nusantara libat badan usaha andaar negeri pegang bandae print mana konsep muandakamuandak teknoandaginya juga gak punya duit maksa pindah ikn buta grey zone terus mau modernisasi aandatsista skala prioritas aja belepotan,positif,0.0516
sebenernya kaanda gak hapal keyboard bisa jakarta bandung huruf huruf sama kaya surabaya kaya huruf a di jakarta bandung sama sama ganti jadi s trus samain deh yabg urut huruf a s sama kaya surabaya,netral,0.0
wiranto tinggal orang perwira jakarta letjen prabowo subianto selaku pangkostrad pasu cadang mayjen syafrie syamsuddin pangdam jaya bawah prosedur baku kapolda metro jaya tanggung jawab atas aman kota kala rusuh,netral,0.0
pusat perintah indonesia bakal pindah dki jakarta ibu kota nusantara ikn nusantara kalimantan timur,netral,0.0
kemenpanrb sedang siap proses pindah asn ibu kota nusantara ikn nusantara mulai sdm hingga tata keandala perintah,netral,0.0
siapa ga dukung ikn nder udah uu nya andah ada kaji ulang trus utk bangun 40 kota level jakarta mau sampe kapan kota maju indo cuma jakrta 40 kota lebih guna buat perata coba deh paham maksud 40 kota level jakarta,netral,0.0
gibran ungkit soal pembangunanan ibu kota nusantara gibran lagilagi singgung sikap cak imin tolak proyek ikn,netral,0.0
baliho jumbo anies basendiriedanmuhaimin iskandar pajang pusat kota yogyakarta,netral,0.0
otorita ibu kota nusantara oikn atur jadwal groundbreaking tahap 5 ikn,netral,0.0
menteri hubung target bandara nusantara ibu kota nusantara ikn kalimantan timur uji coba juli datang lt,netral,0.0
pas anies jadi gubernur dki gua dah kgk rispek bayangin bekas depok karawang sumedang makasar kgk urus sama gimana mau jadi presiden bisa singapura ama australia kgk ubah lama beliau jabat,netral,0.0
gua tuju ikn rencana pindah ibukota sudah sejak jaman orde lama orde baru bahkan sby narasi kontra selaanda sama rakyat susah ngapain pindahin ibukota buang buang uang oke deh kaanda gitu coba andae kasih tahu kapan waktu tepat,netral,0.0
presiden pilih pro bangun ibu kota nusantara ikn otomatis pembangunanan infrastruktur daerah dukung akan ikut bangun,netral,0.0
beri mandausongkok senur anies restu maju pilpres sultan kuta,netral,0.0
pokok semua salah scoupasar ibukota pindah kalimantan garagara ngambek scoupasar jawab salah ibu kota dah lah pindah aja gua kalimantan deket sama malaysia nusantara ibu kota kuala andampur,netral,0.0
prabowogibran kompak pakai batik temu sultan hamengku buwono x,netral,0.0
